month,NO2_density
2021-09,7.885788706335752e-05
2021-09,7.893564650947378e-05
2021-09,8.508315724237731e-05
2021-09,8.285205050942432e-05
2021-09,8.686701521073413e-05
2021-09,8.578467225003678e-05
2021-09,8.638250564571294e-05
2021-09,8.02607669904911e-05
2021-09,7.263840091691426e-05
2021-09,7.289625490423547e-05
2021-09,7.479815722934188e-05
2021-09,8.597253211100735e-05
2021-09,9.275013409937545e-05
2021-09,9.206019241680127e-05
2021-09,9.208324756628153e-05
2021-09,9.868538523688586e-05
2021-09,0.00010014695749512339
2021-09,8.65902455820242e-05
2021-09,8.830060631250269e-05
2021-09,9.629404283818826e-05
2021-09,0.00010580274175650544
2021-09,9.990627233194653e-05
2021-09,8.990248817783906e-05
2021-09,8.770566987848156e-05
2021-09,7.378192815610878e-05
2021-09,6.946408891176726e-05
2021-09,0.00014130148214832445
2021-09,6.831326930377583e-05
2021-09,6.994965262963709e-05
2021-09,7.416681229568466e-05
2021-09,7.569446964776362e-05
2021-09,5.9235639637277285e-05
2021-09,5.844217688287222e-05
2021-09,7.710374567143662e-05
2021-09,7.311205546690951e-05
2021-10,1.5788417854254343e-05
2021-10,6.708155028871392e-05
2021-10,7.591146331660588e-05
2021-10,0.00010756679863707223
2021-10,0.00011444151023895697
2021-10,0.00014910244940165402
2021-10,0.0001161680296698662
2021-10,0.00011233586492927458
2021-10,0.00011382016096272986
2021-10,0.00015496726036279244
2021-10,0.0001248858909326078
2021-10,0.00010446755158198933
2021-10,0.00010389323194983346
2021-10,0.00011537992811417626
2021-10,0.00011999036565129407
2021-10,0.00012525650222930835
2021-10,8.199989995903966e-05
2021-10,8.63258612660085e-05
2021-10,9.387150372457022e-05
2021-10,0.00012444509347259953
2021-10,0.00012700728070100335
2021-10,0.00012846352269703278
2021-10,0.00012988906484233818
2021-10,8.78705775871062e-05
2021-10,0.0001158226333337027
2021-10,0.00010172248412694012
2021-10,0.00012393172273500555
2021-10,0.0001234113960242816
2021-10,0.00011195761964451899
2021-10,0.0001234160801860012
2021-10,0.00012240062595836895
2021-10,0.00010419471344315434
2021-10,0.00014602039585214687
2021-10,0.00011494563819855109
2021-10,0.00013299754566967653
2021-10,0.00010897314041036196
2021-10,0.00010925773864185649
2021-10,0.00011046982706237124
2021-10,0.00011739819503153097
2021-10,9.264814786001594e-05
2021-10,0.00011928427593674378
2021-10,0.00010271874573930759
2021-10,0.0001010926709343951
2021-10,0.00014518036399862789
2021-10,0.00012231306839662948
2021-10,0.0001104060276783628
2021-10,8.104090639448275e-05
2021-10,0.00013541504662462834
2021-10,0.00010685008102254735
2021-10,7.17546789970364e-05
2021-10,8.778393076599582e-05
2021-11,8.797449645243653e-05
2021-11,8.557953779631673e-05
2021-11,7.994149543944118e-05
2021-11,9.957087825870118e-05
2021-11,0.00010261256258605288
2021-11,0.0001022022432672735
2021-11,9.877484427418679e-05
2021-11,9.809004279463336e-05
2021-11,0.00014831450882964175
2021-11,6.506313274721376e-05
2021-11,8.386454919781882e-05
2021-11,0.0001212201905411265
2021-11,0.00010136588932540428
2021-11,9.405518187015006e-05
2021-11,6.536394854143374e-05
2021-11,9.019086770913259e-05
2021-11,4.225331704085221e-05
2021-11,0.00015842646431767367
2021-11,0.00010220057908742586
2021-11,9.652345136749205e-05
2021-11,8.072468825420773e-05
2021-11,8.786673901597273e-05
2021-11,6.987429607979762e-05
2021-11,0.00010432746609189137
2021-11,8.751359706098843e-05
2021-11,8.610119815492462e-05
2021-11,0.00011023736296622393
2021-11,9.785207242017618e-05
2021-11,8.696142138329044e-05
2021-11,9.770278061386545e-05
2021-11,8.307504428022989e-05
2021-11,8.987486977855146e-05
2021-11,8.432270004303681e-05
2021-11,8.367727354911808e-05
2021-11,7.578198057567545e-05
2021-11,8.000319937930962e-05
2021-11,8.497506975505842e-05
2021-11,7.992604070821677e-05
2021-11,8.039935903751966e-05
2021-11,8.701372134668021e-05
2021-11,8.130025740950255e-05
2021-11,0.00010931834805989482
2021-11,0.00011777293265085002
2021-11,0.00013987730143519674
2021-11,0.00010772172502836077
2021-11,0.00013039720707646538
2021-11,9.974125163802326e-05
2021-11,9.73981819187133e-05
2021-11,0.00010327297771104197
2021-11,9.628558129429322e-05
2021-11,9.450301086990288e-05
2021-11,8.383982881156557e-05
2021-11,8.420750725202599e-05
2021-12,8.195265104951492e-05
2021-12,9.962058271727212e-05
2021-12,8.428033706132106e-05
2021-12,9.908826903588283e-05
2021-12,0.00011256220683263694
2021-12,8.584348281971778e-05
2021-12,0.00010709344363563669
2021-12,9.647283527351875e-05
2021-12,0.00010934742528174516
2021-12,8.197002616795195e-05
2021-12,0.00011063991833359012
2021-12,0.00011095707647629001
2021-12,9.080500317816899e-05
2021-12,0.00010505290261206077
2021-12,0.00010391523339394288
2021-12,9.880579952406723e-05
2021-12,7.628375641851222e-05
2021-12,4.3876364426477166e-05
2021-12,7.965171114584485e-05
2021-12,9.879680275162007e-05
2021-12,8.791535893702617e-05
2021-12,0.00010312970426467052
2021-12,5.3571973499776314e-05
2021-12,4.507711876257064e-05
2021-12,9.731631649380331e-05
2021-12,7.714768039969923e-05
2021-12,0.00010246771617685287
2021-12,8.824913581745665e-05
2021-12,8.990125312741972e-05
2021-12,8.160115567463393e-05
2021-12,8.657395023846483e-05
2021-12,9.911365582293477e-05
2021-12,9.883187374109887e-05
2021-12,8.717183450589873e-05
2021-12,9.00414129181942e-05
2021-12,9.365150024257087e-05
2021-12,9.250190842102939e-05
2021-12,9.872686039753675e-05
2021-12,9.018643163967903e-05
2021-12,9.352064154908725e-05
2021-12,9.537685181689422e-05
2021-12,9.220291983759541e-05
2021-12,9.19651144923912e-05
2021-12,7.838899725535506e-05
2021-12,7.677748810782873e-05
2021-12,7.505800942715148e-05
2022-01,9.679046214831932e-05
2022-01,9.659574643354954e-05
2022-01,0.00010881919278210773
2022-01,8.362706927136289e-05
2022-01,8.414206386356599e-05
2022-01,8.815707178352538e-05
2022-01,7.855734357408848e-05
2022-01,8.548372940443012e-05
2022-01,8.622466780866029e-05
2022-01,8.794069441127835e-05
2022-01,0.00011183459788700851
2022-01,9.557650893102346e-05
2022-01,6.904878030323257e-05
2022-01,9.778257473754165e-05
2022-01,9.85232005303321e-05
2022-01,0.0002423382398779893
2022-01,6.334574648826761e-05
2022-01,0.00011080869428281498
2022-01,8.303602934113302e-05
2022-01,0.00011330918900474044
2022-01,0.00020639660890985943
2022-01,0.00016728107740003606
2022-01,0.00011556915487461811
2022-01,0.00011700036315484
2022-01,0.0001118089792292498
2022-01,0.00010808365158036863
2022-01,0.00011757413322477374
2022-01,0.0001982822855862641
2022-01,0.0001495396649433459
2022-01,7.847291644533613e-05
2022-01,7.045492182901339e-05
2022-01,6.029494915502623e-05
2022-01,5.5041857966506885e-05
2022-01,6.638660412376512e-05
2022-01,5.064542376916262e-05
2022-01,2.3359162436257883e-05
2022-01,6.436130931196924e-05
2022-01,9.082601623359596e-05
2022-01,0.0001556106356329638
2022-01,6.027692149875818e-05
2022-01,6.4340345250508e-05
2022-01,8.051539817623218e-05
2022-01,5.307211756470141e-05
2022-01,0.0001495830616686498
2022-01,0.00020258000509585543
2022-02,9.975576664388231e-05
2022-02,9.631739995763456e-05
2022-02,3.0511970329636973e-05
2022-02,3.121496243599709e-05
2022-02,0.00010976660759174194
2022-02,9.28273500655818e-05
2022-02,7.135297281703116e-05
2022-02,7.661095802095068e-05
2022-02,6.400612004472794e-05
2022-02,0.0001145680324137251
2022-02,6.381021504738868e-05
2022-02,5.870789851173254e-05
2022-02,5.144449706414865e-05
2022-02,5.199504110268528e-05
2022-02,5.7707955167145636e-05
2022-02,4.412062688759971e-05
2022-02,6.521872821716022e-05
2022-02,0.00010183805098511749
2022-02,4.7119672453533484e-05
2022-02,4.795844348754982e-05
2022-02,5.468180356924038e-05
2022-02,7.871560971269172e-05
2022-02,0.00012694485272981228
2022-02,9.946358909250844e-05
2022-02,8.19974429761766e-05
2022-02,6.403266909961114e-05
2022-02,6.378191308729233e-05
2022-02,6.7040645445619e-05
2022-02,0.00011895336736407058
2022-02,8.883443043003334e-05
2022-02,0.00011346803698121619
2022-02,4.6077156865207516e-05
2022-02,5.4037355422227766e-05
2022-02,5.60262630304624e-05
2022-02,7.915470744222026e-05
2022-02,0.00016368851599072318
2022-02,0.00011406925179713183
2022-02,5.631721265096671e-05
2022-02,8.889699445510526e-05
2022-02,0.00011163990758402747
2022-02,0.00015323967504083267
2022-02,6.13217518572975e-05
2022-02,6.242794210194925e-05
2022-02,6.311141708685474e-05
2022-02,8.134561431960974e-05
2022-02,6.997670362108629e-05
2022-03,6.758159965758031e-05
2022-03,0.0001443472952772897
2022-03,0.0001039410115826996
